image_path,annotation_path,clip_prefix,split,is_augmented,aug_type,temperature_C,pH,DO_mgL,turbidity_NTU,lighting_mode,resolution_px,tank_id,has_annotation,num_instances,image_width,image_height
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00150.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00150.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00151.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00151.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00152.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00152.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00153.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00153.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00154.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00154.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00155.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00155.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00156.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00156.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00157.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00157.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00158.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00158.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00159.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00159.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00160.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00160.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00161.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00161.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00162.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00162.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00163.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00163.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00164.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00164.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00165.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00165.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00166.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00166.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00167.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00167.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00168.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00168.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00169.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00169.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00170.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00170.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00171.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00171.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00172.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00172.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00173.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00173.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00174.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00174.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00175.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00175.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00176.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00176.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00177.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00177.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00178.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00178.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00179.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00179.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00180.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00180.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00181.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00181.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00182.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00182.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00183.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00183.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00184.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00184.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00185.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00185.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00186.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00186.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00187.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00187.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00188.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00188.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00189.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00189.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00190.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00190.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00191.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00191.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00192.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00192.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00193.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00193.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00194.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00194.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00195.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00195.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00196.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00196.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00197.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00197.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00198.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00198.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00199.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00199.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00200.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00200.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00201.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00201.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00202.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00202.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00203.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00203.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00204.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00204.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00205.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00205.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00206.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00206.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00207.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00207.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00208.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00208.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00209.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00209.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00210.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00210.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00211.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00211.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00212.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00212.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00213.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00213.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00214.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00214.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00215.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00215.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00216.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00216.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00217.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00217.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00218.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00218.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00219.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00219.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00220.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00220.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00221.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00221.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00222.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00222.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00223.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00223.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00224.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00224.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00225.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00225.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00226.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00226.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00227.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00227.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00228.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00228.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00229.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00229.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00230.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00230.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00231.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00231.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00232.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00232.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00233.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00233.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00234.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00234.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00235.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00235.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00236.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00236.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00237.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00237.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00238.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00238.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00239.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00239.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00240.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00240.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\AveragedBlur\GX020019\images\prom_GX020019_00241.jpg,Frames\Augmented\AveragedBlur\GX020019\annotations\prom_GX020019_00241.json,GX020019,TRAIN,True,AveragedBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
